user_id,email,first_name,last_name,age,gender,country,state_province,city,subscription_plan,subscription_start_date,is_active,monthly_spend,primary_device,household_size,created_at
user_09249,shawjustin@example.org,Tina,Thompson,42,Female,USA,Illinois,East Nathan,Premium+,17-12-2022,TRUE,3.55,Smart TV,,48:53.0
user_09250,zunigapeter@example.org,Tiffany,Daniels,41,Male,USA,Florida,South Jill,Premium,06-08-2022,FALSE,,Gaming Console,3,34:51.3
user_09251,patrick56@example.com,Xavier,Wallace,101,Male,USA,Pennsylvania,East Danielleton,Premium+,15-03-2024,TRUE,2.56,Smart TV,5,38:03.1
user_09252,raymond50@example.net,Michelle,Moore,,Male,USA,Arizona,East Kyle,Basic,30-10-2023,TRUE,6.42,Tablet,4,28:51.6
user_09253,solomonlindsey@example.net,Juan,Hester,30,Female,USA,Ohio,New Jennifer,Standard,28-03-2025,TRUE,7.52,Desktop,1,30:34.6
user_09254,aaron63@example.com,Donald,Weiss,,Female,USA,Florida,Bentleyshire,Standard,04-01-2025,TRUE,13.32,Tablet,6,50:04.8
user_09255,ericaanderson@example.org,Hannah,Palmer,21,Female,Canada,British Columbia,Port Leslie,Basic,27-06-2024,TRUE,2.14,Laptop,,27:57.8
user_09256,robertmosley@example.org,Reginald,Jackson,36,Other,USA,Indiana,Port Josephfort,Standard,11-02-2025,TRUE,13.95,Laptop,2,42:22.2
user_09257,jdavidson@example.com,Ashley,Mora,37,,USA,Maryland,Annaborough,Basic,29-10-2023,TRUE,448.53,Desktop,1,48:43.0
user_09258,sawyernicholas@example.org,Nathan,Golden,38,Female,Canada,Newfoundland and Labrador,Bryanside,Standard,27-08-2024,TRUE,30.89,Smart TV,3,52:48.7
user_09259,scottadam@example.com,Lindsay,Brown,58,Male,USA,Michigan,North Annaville,Standard,30-05-2024,TRUE,3.28,Gaming Console,1,51:44.0
user_09260,stevensashley@example.org,Jasmine,Jordan,,Prefer not to say,USA,California,Lake Michele,Premium+,01-05-2023,TRUE,3.3,Gaming Console,,49:44.9
user_09261,reeveswesley@example.com,Jeffrey,Escobar,21,Male,USA,Wisconsin,Alexandermouth,Standard,21-02-2024,TRUE,3.48,Laptop,4,14:17.5
user_09262,judysolis@example.org,Sierra,Lowe,53,Other,USA,Florida,Maureenland,Standard,22-10-2023,TRUE,10.82,Desktop,4,25:45.2
user_09263,raymond85@example.org,Steven,Paul,30,Male,USA,Washington,Lake Richard,Premium,22-04-2024,TRUE,14.29,Gaming Console,1,40:52.4
user_09264,mruiz@example.net,Kyle,Herrera,26,Female,Canada,Nova Scotia,Pamelashire,Basic,11-03-2024,TRUE,813.9,Gaming Console,1,32:47.1
user_09265,martinezjustin@example.org,Casey,Espinoza,,Other,USA,North Carolina,Kathleenstad,Basic,19-10-2024,TRUE,11.8,Gaming Console,1,00:43.0
user_09266,moorejennifer@example.net,Jonathan,Black,,Male,USA,New York,Harpershire,Basic,23-02-2025,TRUE,7.41,Desktop,,15:13.6
user_09267,jcobb@example.org,John,Travis,44,Male,USA,New York,North Cassandra,Basic,15-01-2025,FALSE,31.68,Mobile,3,53:26.7
user_09268,hansenvictoria@example.org,Kyle,Allen,54,Male,USA,Arizona,South Frederick,Standard,24-02-2023,TRUE,21.06,Mobile,3,03:39.5
user_09269,jeremyzimmerman@example.org,Tyrone,Anderson,28,Female,USA,Arizona,Susanside,Standard,19-10-2022,TRUE,22.41,Laptop,3,28:23.7
user_09270,jamesfox@example.com,Stephanie,Brown,,Male,Canada,Newfoundland and Labrador,New Angelatown,Premium,10-04-2023,TRUE,3.46,Tablet,1,42:40.4
user_09271,paula05@example.net,Wayne,Jordan,35,Female,USA,New Jersey,North Kelseyton,Standard,01-09-2023,TRUE,12.61,Desktop,1,57:46.8
user_09272,johnthomas@example.com,Maxwell,Kennedy,37,Prefer not to say,USA,North Carolina,Port Randyton,Standard,06-11-2024,TRUE,4.55,Gaming Console,4,24:52.5
user_09273,lmartinez@example.net,James,Henson,50,Male,USA,Indiana,Brendatown,Basic,04-04-2024,TRUE,10.65,Desktop,6,09:40.9
user_09274,zacharyperez@example.com,Justin,Parrish,27,Male,USA,Tennessee,Jamesville,Premium,21-12-2023,TRUE,22.98,Desktop,1,46:43.4
user_09275,kathleenpage@example.org,Daniel,Price,22,Male,USA,California,Michaelview,Premium,20-09-2023,TRUE,12.58,Desktop,,44:54.2
user_09276,shawn91@example.com,Andrea,Johnson,32,Male,USA,New Jersey,Kimberlyburgh,Standard,15-11-2023,TRUE,12.83,Laptop,1,43:44.4
user_09277,bakerthomas@example.com,Robin,Pittman,48,Male,Canada,Saskatchewan,Thompsonview,Premium,04-06-2025,TRUE,10.65,Gaming Console,4,38:05.3
user_09278,bennettpeter@example.com,Francis,Stein,36,Prefer not to say,USA,Ohio,Port Heather,Standard,01-11-2022,TRUE,7.82,Gaming Console,4,06:24.9
user_09279,johnsonjuan@example.org,Victoria,Dyer,30,Female,Canada,Ontario,Haasville,Basic,16-03-2024,TRUE,4,Laptop,3,02:49.1
user_09280,harrisonsandra@example.net,Todd,Mathews,31,Male,USA,Michigan,East Joshua,Basic,20-09-2024,TRUE,8.71,Desktop,3,04:19.4
user_09281,bradley63@example.org,Cody,Campbell,43,Male,USA,Missouri,Michaelchester,Standard,23-08-2022,TRUE,,Tablet,2,01:35.8
user_09282,jeffrey66@example.com,Gavin,Mitchell,,Female,USA,Illinois,Lake Jamesfurt,Basic,12-07-2023,TRUE,26.71,Desktop,2,34:43.0
user_09283,myoung@example.net,Monica,David,21,Female,USA,New York,Nancymouth,Standard,09-03-2025,TRUE,31.98,Smart TV,4,35:14.6
user_09284,james32@example.org,Amy,Erickson,,Male,USA,Michigan,New Dustinstad,Standard,31-01-2023,TRUE,,Laptop,1,45:42.8
user_09285,vstevens@example.net,Sharon,Brown,44,Female,USA,Arizona,West Tammy,Standard,20-12-2023,TRUE,46.48,Desktop,1,08:20.7
user_09286,vincentwilliams@example.org,William,Torres,42,Male,Canada,Ontario,East Loriborough,Premium+,06-06-2025,TRUE,,Mobile,1,49:18.3
user_09287,devin22@example.org,Billy,Shea,49,Female,Canada,Nova Scotia,Lake Justin,Premium+,14-09-2023,FALSE,2.36,Tablet,2,56:44.0
user_09288,cfoster@example.org,Brian,Johnson,41,Male,USA,Tennessee,East Janice,Premium,14-09-2023,FALSE,10.93,Smart TV,4,07:50.8
user_09289,bquinn@example.net,Kim,Horn,51,Female,USA,Illinois,West Jasmineland,Premium,16-02-2024,TRUE,21.44,Laptop,2,09:59.5
user_09290,jimmystephens@example.com,Kurt,Novak,,Male,USA,Illinois,Lake Carolynborough,Premium+,04-09-2024,TRUE,66.95,Smart TV,,47:36.9
user_09291,dferguson@example.com,Thomas,Zimmerman,,Male,Canada,British Columbia,New Brianburgh,Premium,22-04-2023,TRUE,16.74,Gaming Console,4,07:39.8
user_09292,patriciawilliams@example.com,Yolanda,Atkins,18,Other,USA,Florida,East Andrew,Basic,02-12-2023,TRUE,12.57,Laptop,4,01:42.5
user_09293,garrett29@example.com,Jennifer,Day,35,Other,Canada,New Brunswick,Greenmouth,Premium+,21-10-2023,FALSE,21.86,Mobile,5,15:59.4
user_09294,jbradford@example.com,Paul,Bailey,28,Male,Canada,Manitoba,Migueltown,Standard,20-08-2022,TRUE,14.84,Laptop,1,25:17.1
user_09295,leejason@example.com,Stephanie,Wolf,22,Male,USA,Missouri,Kennethside,Standard,29-11-2024,TRUE,18.7,Tablet,2,12:47.0
user_09296,ukennedy@example.org,Matthew,Dunn,16,Male,USA,Florida,Kellyberg,Basic,21-05-2024,TRUE,25.98,Laptop,1,13:52.1
user_09297,gordonsamuel@example.org,Henry,Williamson,,Other,USA,Georgia,Lake Marthamouth,Basic,13-06-2025,TRUE,6.93,Gaming Console,2,15:30.5
user_09298,allisonhall@example.net,Richard,Chung,30,Male,Canada,Manitoba,North Cynthia,Basic,26-07-2023,TRUE,10.78,Mobile,4,27:21.2
user_09299,svillanueva@example.com,Valerie,Steele,,Male,USA,Wisconsin,Alexanderside,Premium,05-06-2024,TRUE,9.13,Tablet,2,01:37.1
user_09300,kelsey86@example.net,Michelle,Simpson,29,Male,Canada,Newfoundland and Labrador,North Amy,Premium,25-10-2024,TRUE,22.41,Laptop,3,36:59.5
user_09301,hartmandaniel@example.net,Laura,Stewart,10,Female,Canada,New Brunswick,New John,Basic,13-11-2023,TRUE,12.02,Mobile,4,23:28.5
user_09302,reynoldschristopher@example.org,Brian,Scott,55,Female,USA,Arizona,South Bethanyville,Standard,15-11-2022,TRUE,21.24,Tablet,1,07:35.1
user_09303,rachaelduke@example.net,Mary,Wright,47,,Canada,Prince Edward Island,South Joshuastad,Premium,02-09-2023,TRUE,10.6,Smart TV,2,45:15.1
user_09304,rossmarcus@example.net,Kathleen,Davis,38,Male,USA,New York,Woodsview,Standard,28-11-2024,TRUE,16.86,Smart TV,,33:00.6
user_09305,nanderson@example.org,Melissa,Vazquez,32,Female,USA,North Carolina,East Dale,Premium+,10-08-2023,TRUE,10.29,Smart TV,4,42:14.9
user_09306,kelly97@example.com,Tanya,Turner,54,Male,USA,Virginia,Darrellhaven,Standard,18-11-2023,TRUE,10.29,Laptop,1,13:43.0
user_09307,phillipburns@example.com,Jessica,Cooper,50,,USA,New York,Lake Bryantown,Basic,05-05-2025,TRUE,13.47,Laptop,3,56:11.7
user_09308,sharonbaker@example.org,Leonard,Butler,,Male,USA,Indiana,New Laurafurt,Premium,23-06-2025,FALSE,28.25,Gaming Console,1,33:31.0
user_09309,saguirre@example.com,Carol,King,27,Male,USA,New York,South Jonside,Premium,15-01-2023,TRUE,5.27,Tablet,,47:40.2
user_09310,jorge31@example.com,John,Harrison,28,Male,USA,Texas,Nicholebury,Standard,24-12-2024,TRUE,17.07,Smart TV,,07:38.6
user_09311,pramirez@example.com,Antonio,Reynolds,22,Other,Canada,Manitoba,New Vanessafurt,Basic,14-06-2024,FALSE,8.06,Tablet,1,31:53.1
user_09312,johnmccarthy@example.net,Logan,Gonzales,41,Female,USA,Michigan,Millerchester,Standard,01-08-2024,TRUE,2.88,Smart TV,4,28:13.4
user_09313,yolandaarmstrong@example.org,Ashley,Odonnell,47,Male,USA,Florida,Haleborough,Basic,27-08-2022,TRUE,21.93,Smart TV,,10:30.7
user_09314,wandaleonard@example.net,Anthony,Gardner,,Female,USA,Indiana,Carpenterville,Premium,17-12-2024,TRUE,26.58,Smart TV,1,07:24.3
user_09315,etucker@example.com,Michael,Brown,48,Other,USA,Pennsylvania,West Brittanybury,Standard,27-05-2023,TRUE,3.72,Desktop,6,26:15.7
user_09316,lhuffman@example.net,Peter,Howard,40,Female,USA,Florida,Mirandastad,Basic,12-06-2025,TRUE,3.06,Mobile,2,34:13.6
user_09317,wendy89@example.com,Aaron,Yates,,Male,USA,Maryland,New Brenda,Standard,25-03-2023,TRUE,7.58,Gaming Console,6,33:22.9
user_09318,stephanie89@example.org,Melissa,Smith,31,Female,USA,New Jersey,Michellechester,Basic,12-05-2023,TRUE,7.84,Desktop,3,45:55.3
user_09319,cartersusan@example.org,Laura,Brennan,46,Male,USA,Tennessee,North Matthew,Premium,08-01-2023,TRUE,8.28,Gaming Console,1,43:49.4
user_09320,scottanderson@example.com,Ricky,Hill,20,Female,USA,Ohio,Eugeneburgh,Basic,11-04-2025,TRUE,28.18,Smart TV,2,26:35.5
user_09321,patriciawilliams@example.net,Ann,Barrett,28,Female,USA,Washington,Simmonsborough,Premium+,19-11-2024,TRUE,6.92,Mobile,4,14:01.8
user_09322,kimberly84@example.com,Michelle,Robinson,43,Female,USA,Arizona,Destinyhaven,Premium,05-05-2025,TRUE,26.25,Gaming Console,1,34:14.3
user_09323,cochranlisa@example.com,Melissa,Henderson,,Female,USA,Wisconsin,Morrisonhaven,Basic,26-08-2022,TRUE,10.13,Mobile,2,09:36.1
user_09324,benjamin92@example.net,James,Robinson,28,,USA,New Jersey,Lauraview,Standard,17-07-2024,TRUE,15.17,Gaming Console,2,39:16.4
user_09325,kevin96@example.com,Eric,Rogers,20,Female,USA,Ohio,Alicefort,Basic,01-06-2023,FALSE,4.85,Laptop,,16:12.7
user_09326,vaughnrebekah@example.org,Kristy,Day,47,Female,USA,Virginia,North Anna,Premium,23-12-2024,TRUE,12.76,Gaming Console,2,21:49.5
user_09327,jeffrey07@example.com,John,Thompson,33,Male,USA,New York,New Mary,Standard,30-03-2024,TRUE,41.95,Mobile,3,43:00.4
user_09328,jamesmoore@example.com,Brian,Brewer,,Female,USA,Florida,North Samantha,Premium+,22-01-2024,TRUE,29.23,Desktop,2,26:56.3
user_09329,nicholas21@example.org,Megan,Williams,50,Other,Canada,New Brunswick,Lisafort,Standard,25-04-2025,TRUE,,Mobile,2,03:18.1
user_09330,wcortez@example.com,David,Walton,31,Male,Canada,Saskatchewan,Charlesland,Standard,25-01-2023,TRUE,20.89,Desktop,4,17:47.2
user_09331,michelleberg@example.com,Amanda,Wong,,Male,Canada,Newfoundland and Labrador,Stevenhaven,Standard,06-12-2022,TRUE,15.63,Desktop,2,57:40.2
user_09332,anne69@example.net,Tara,Li,26,Female,Canada,Ontario,Pierceburgh,Basic,30-09-2023,TRUE,3.42,Gaming Console,1,33:46.4
user_09333,andrewacosta@example.com,Natalie,Williams,28,Male,Canada,Ontario,Deniseport,Basic,28-04-2024,TRUE,17.47,Laptop,3,50:47.6
user_09334,sandersmorgan@example.net,Michael,Rice,42,Female,USA,Illinois,East Gloria,Standard,12-05-2024,TRUE,12.19,Mobile,3,24:39.4
user_09335,rthomas@example.net,Pamela,Oconnor,39,Other,USA,Georgia,Port Paula,Basic,05-10-2024,TRUE,7.13,Mobile,1,03:16.9
user_09336,casehannah@example.net,Samantha,Morales,39,Female,USA,New Jersey,East Cynthia,Standard,29-01-2024,TRUE,14.36,Smart TV,4,58:15.0
user_09337,youngbarbara@example.net,David,Johnson,29,Male,Canada,Newfoundland and Labrador,Justinland,Standard,25-10-2024,TRUE,2.86,Tablet,2,57:10.1
user_09338,washingtonjason@example.org,Jo,Perry,44,,Canada,Manitoba,Buchananfort,Premium,02-02-2025,TRUE,46.71,Laptop,1,28:41.4
user_09339,carrollmary@example.org,Antonio,Foley,36,Female,USA,Pennsylvania,Port Jill,Basic,21-09-2022,TRUE,31.61,Desktop,4,04:23.6
user_09340,tylerjones@example.net,Kelsey,Porter,49,Male,USA,Illinois,Lake Jennifer,Premium+,15-06-2025,TRUE,1.4,Smart TV,3,46:47.2
user_09341,kathy23@example.com,Christopher,Case,44,Female,USA,Virginia,Christopherside,Premium,20-08-2024,TRUE,2.9,Smart TV,3,59:55.7
user_09342,james08@example.com,William,Franklin,55,Female,USA,Wisconsin,Craneview,Standard,26-01-2023,TRUE,5.36,Desktop,5,19:29.8
user_09343,iyoung@example.org,Lawrence,Hess,64,Female,USA,Washington,Richardburgh,Basic,10-01-2025,TRUE,10.52,Smart TV,1,17:51.0
user_09344,kklein@example.org,Justin,Burns,38,Female,Canada,New Brunswick,Johnborough,Standard,01-09-2024,TRUE,11.64,Laptop,3,18:49.5
user_09345,jessicawhite@example.org,Diamond,Reese,46,Female,USA,Massachusetts,Port Justin,Basic,07-01-2025,TRUE,11.69,Smart TV,2,06:12.3
user_09346,qbishop@example.com,Kurt,Paul,25,Female,USA,Massachusetts,Coxfort,Standard,27-09-2023,FALSE,4.28,Mobile,6,20:26.5
user_09347,ssosa@example.org,Andrew,White,58,Male,Canada,Prince Edward Island,Adrianstad,Standard,18-01-2025,TRUE,12.02,Smart TV,2,42:56.2
user_09348,ypetty@example.org,Charles,Schmidt,17,Male,Canada,Alberta,Davidside,Premium,25-03-2024,TRUE,10.42,Laptop,2,16:44.4
user_09349,tamara79@example.org,Brandi,Palmer,43,Female,USA,Indiana,Lake Allen,Standard,21-02-2025,TRUE,7.84,Gaming Console,2,38:32.1
user_09350,regina00@example.com,Alexis,Robinson,53,Female,Canada,Quebec,Lake Sandraberg,Basic,01-01-2025,TRUE,8.63,Smart TV,,17:07.7
user_09351,rromero@example.com,Christopher,Thomas,,Female,USA,Missouri,Peterburgh,Premium,30-05-2023,FALSE,6.34,Tablet,,00:21.4
user_09352,colinrodriguez@example.org,Allison,Peterson,34,,Canada,British Columbia,Petersville,Standard,15-03-2023,TRUE,11.94,Gaming Console,2,13:54.2
user_09353,tpacheco@example.net,Lisa,Woods,32,Female,Canada,New Brunswick,West Michellehaven,Standard,18-01-2024,TRUE,,Gaming Console,3,26:46.5
user_09354,richard19@example.com,Tracy,Mitchell,27,Male,USA,Missouri,New Kathy,Premium,17-07-2024,TRUE,0.88,Mobile,1,10:36.3
user_09355,owoodward@example.com,Derrick,Parrish,53,,Canada,New Brunswick,South Stevenshire,Premium,28-04-2025,TRUE,10.12,Mobile,,43:33.6
user_09356,robertsonbrianna@example.com,Rebecca,Hill,47,Male,USA,Pennsylvania,South Danielle,Basic,28-02-2023,TRUE,6.29,Smart TV,5,33:06.2
user_09357,dawn80@example.org,Stephen,Dorsey,44,Male,USA,Indiana,Jasontown,Basic,22-04-2023,TRUE,14.88,Smart TV,,07:18.6
user_09358,hwallace@example.org,Robert,Church,49,Female,USA,New York,Perezmouth,Basic,23-07-2023,TRUE,9.15,Tablet,2,24:24.4
user_09359,wayne48@example.org,Alexander,Perez,37,Male,USA,New York,Transide,Standard,04-04-2024,TRUE,3.54,Laptop,4,54:56.0
user_09360,coxkenneth@example.com,Jordan,Robinson,29,Female,USA,Pennsylvania,Port Miranda,Premium,29-01-2023,TRUE,13.39,Gaming Console,3,09:22.4
user_09361,nmalone@example.org,Corey,Nguyen,12,Female,USA,Florida,Brownmouth,Basic,23-10-2024,TRUE,29.93,Desktop,,12:53.0
user_09362,kirstenfernandez@example.net,Eric,Navarro,23,Male,Canada,Nova Scotia,Dawsonland,Standard,18-05-2024,TRUE,16.66,Smart TV,,19:34.7
user_09363,williampage@example.org,Joshua,Haynes,24,Female,USA,Indiana,Harrisborough,Premium,06-01-2024,TRUE,14.77,Desktop,4,11:46.0
user_09364,jcastillo@example.net,Yolanda,Jones,37,,USA,Ohio,Donaldland,Basic,18-04-2024,TRUE,1.88,Tablet,2,10:09.3
user_09365,jerrywilkinson@example.com,Martin,Walker,42,Male,USA,Missouri,Candaceview,Premium,09-09-2022,TRUE,17.1,Laptop,1,20:03.8
user_09366,joseph31@example.org,Leroy,Elliott,35,Female,USA,Virginia,Carrollhaven,Standard,08-02-2025,TRUE,26.22,Tablet,2,47:50.7
user_09367,jdavis@example.org,Amanda,Collins,28,Male,Canada,Manitoba,Sethburgh,Premium,09-08-2024,FALSE,7.81,Desktop,6,39:08.7
user_09368,rebeccacollins@example.com,Donna,Foley,42,Male,USA,Indiana,Jeffersonchester,Premium,11-03-2023,TRUE,,Smart TV,4,24:46.8
user_09369,matthew97@example.com,Lisa,Avila,40,Female,USA,Georgia,West Cassie,Premium,13-02-2025,TRUE,25.56,Desktop,3,09:58.4
user_09370,abigailarnold@example.com,Mercedes,Knapp,32,Female,USA,California,Pamelamouth,Standard,06-04-2025,FALSE,22.2,Gaming Console,2,24:54.3
user_09371,todd54@example.net,Eugene,Campbell,,Female,Canada,Alberta,Robertstown,Standard,29-01-2023,TRUE,20.02,Desktop,2,18:34.5
user_09372,dpowers@example.org,Cynthia,Harrell,22,,USA,Wisconsin,Youngview,Premium,14-03-2024,TRUE,27.48,Gaming Console,4,26:48.8
user_09373,stephen56@example.com,Frank,Nichols,19,Male,Canada,Alberta,New Jose,Premium,01-07-2024,FALSE,16.1,Desktop,1,20:11.5
user_09374,jeremy48@example.net,Anthony,Humphrey,17,,USA,Michigan,West Anthony,Standard,01-10-2022,TRUE,0.53,Smart TV,6,57:12.0
user_09375,biancajones@example.org,Joseph,Martinez,39,Male,USA,Washington,West Jason,Premium+,18-05-2023,TRUE,4.87,Smart TV,3,28:52.1
user_09376,jacob68@example.com,Anthony,Williams,14,Female,Canada,Newfoundland and Labrador,Ashleytown,Standard,06-06-2025,TRUE,13.68,Tablet,3,38:35.2
user_09377,andrea74@example.net,Ruben,Guerrero,24,Female,Canada,Nova Scotia,Jacobburgh,Basic,25-02-2025,TRUE,28.1,Tablet,1,04:20.9
user_09378,jennifer96@example.org,Lawrence,Ferrell,23,Male,USA,California,Jonesfort,Premium+,15-11-2023,TRUE,,Desktop,1,32:22.6
user_09379,bscott@example.com,Amy,Brennan,33,Other,Canada,Ontario,Ashleyburgh,Standard,14-05-2023,TRUE,,Gaming Console,5,30:06.9
user_09380,johnsoncaroline@example.org,William,Mitchell,,Male,USA,Tennessee,Wagnerberg,Standard,25-07-2023,TRUE,12.8,Gaming Console,5,15:09.9
user_09381,cpearson@example.net,Hannah,Horne,,Female,Canada,Saskatchewan,West Stephanieburgh,Standard,09-12-2023,TRUE,6.8,Mobile,3,26:44.9
user_09382,harrislaura@example.com,Pamela,Clark,40,,USA,New Jersey,Lake Leslie,Standard,17-01-2023,TRUE,22.04,Smart TV,5,52:59.8
user_09383,christophersmith@example.com,Shawn,Flores,,,USA,Washington,New Staceyville,Standard,20-03-2024,TRUE,2.97,Laptop,2,54:20.5
user_09384,cheyennehoffman@example.org,Brian,Wood,,Female,USA,Florida,New Timothy,Premium,09-12-2022,TRUE,,Tablet,2,06:22.4
user_09385,eward@example.com,Henry,Owens,50,Male,Canada,Prince Edward Island,Perryhaven,Standard,01-12-2024,TRUE,20.93,Desktop,4,43:01.6
user_09386,browncrystal@example.org,Janet,Ray,22,Female,Canada,Nova Scotia,Robertview,Standard,16-02-2025,TRUE,18.13,Mobile,1,12:07.2
user_09387,harrisbrenda@example.org,John,Long,38,Female,USA,New Jersey,Clarkville,Premium,05-12-2022,TRUE,4.85,Gaming Console,1,50:52.1
user_09388,ooliver@example.com,Joseph,Hughes,22,Male,USA,Florida,Hughesville,Basic,28-03-2024,FALSE,10.54,Mobile,2,56:35.3
user_09389,omoore@example.com,Corey,Robinson,15,Other,Canada,Ontario,Ricemouth,Basic,15-03-2025,TRUE,15.52,Laptop,1,23:54.5
user_09390,ramseylouis@example.net,Stephanie,Melendez,,Prefer not to say,USA,Illinois,East Juliafort,Premium,27-11-2024,TRUE,28.57,Smart TV,3,55:15.8
user_09391,michaelwalsh@example.net,Brandy,Park,16,Male,Canada,Nova Scotia,Sherryton,Basic,22-12-2023,TRUE,39.6,Smart TV,1,44:11.4
user_09392,alexiscamacho@example.com,Edward,Hansen,21,Male,Canada,British Columbia,Port Cynthiahaven,Premium,04-06-2025,TRUE,6.23,Tablet,7,23:15.9
user_09393,john97@example.com,John,Brooks,26,Female,USA,Illinois,Garrettland,Basic,20-09-2024,FALSE,,Smart TV,1,52:01.0
user_09394,keith17@example.org,Jennifer,Yu,53,Male,Canada,Manitoba,West Carlaville,Premium+,17-09-2022,TRUE,,Desktop,3,22:00.2
user_09395,abigail89@example.com,Tammy,Villa,40,Female,Canada,New Brunswick,North John,Premium,20-10-2023,TRUE,56.12,Desktop,1,56:51.3
user_09396,bdavis@example.com,Barbara,Arnold,41,Female,Canada,Manitoba,East Markmouth,Premium+,26-11-2024,TRUE,9.03,Smart TV,2,35:33.3
user_09397,douglasshaw@example.org,Matthew,Schroeder,31,Female,USA,Wisconsin,North Adam,Premium+,19-09-2024,TRUE,4.81,Smart TV,3,30:46.3
user_09398,cantumichele@example.org,Mitchell,Watkins,37,Female,USA,Arizona,Lake Darrell,Premium,16-02-2024,TRUE,21.11,Gaming Console,2,12:08.4
user_09399,ronaldcook@example.com,Marie,Phelps,41,Male,USA,California,Port Garrettshire,Standard,28-11-2024,TRUE,4.64,Mobile,,33:19.8
user_09400,dbrooks@example.com,Patty,Stein,34,Female,USA,New Jersey,Port Matthewland,Standard,27-10-2022,TRUE,21.15,Mobile,6,27:52.6
user_09401,awise@example.net,Karen,Sims,37,Male,USA,Georgia,South Michael,Premium,10-09-2022,TRUE,3.02,Laptop,2,47:27.1
user_09402,angelamorton@example.com,Michelle,Lee,35,Male,USA,Maryland,Wadeport,Standard,27-12-2023,TRUE,10.12,Smart TV,2,33:41.0
user_09403,jasonbaker@example.net,Alfred,Horn,38,Female,USA,Michigan,Port Brandonshire,Standard,11-01-2024,TRUE,11.07,Smart TV,3,33:42.0
user_09404,ronaldhuff@example.org,Kelly,Pineda,65,Male,Canada,Prince Edward Island,New Ashley,Standard,10-02-2024,FALSE,10.87,Tablet,6,19:38.1
user_09405,michael55@example.com,Marcia,Martin,,Female,Canada,Newfoundland and Labrador,Kathleenmouth,Premium,10-07-2024,TRUE,19.53,Gaming Console,2,06:22.7
user_09406,sarahbentley@example.com,Jennifer,Adams,41,Male,USA,Indiana,Port Jodishire,Premium,02-04-2025,TRUE,4.85,Smart TV,3,53:59.8
user_09407,chadwilliams@example.net,Andre,Campbell,43,,USA,Indiana,East Joshua,Premium,07-02-2023,FALSE,8.48,Smart TV,3,04:47.7
user_09408,ptrujillo@example.net,David,Lawrence,35,Other,USA,Pennsylvania,Jasonton,Premium+,22-12-2023,TRUE,14.61,Desktop,2,32:03.6
user_09409,chall@example.org,Danielle,Harding,25,Female,Canada,Quebec,West Michelleshire,Basic,30-11-2023,TRUE,17.84,Desktop,1,14:10.2
user_09410,tamarajohnson@example.net,Kimberly,Keith,10,,Canada,Nova Scotia,Lake Tylerfurt,Standard,15-12-2022,TRUE,15.27,Mobile,2,31:17.5
user_09411,mckinneymaxwell@example.org,Jennifer,Gonzalez,26,Female,Canada,Newfoundland and Labrador,New Kelli,Premium+,21-07-2024,TRUE,9.49,Tablet,1,23:14.7
user_09412,sandrabuchanan@example.net,Timothy,Jones,25,Other,Canada,Newfoundland and Labrador,North Angela,Premium,23-12-2024,TRUE,3.12,Laptop,2,16:52.1
user_09413,fyoung@example.net,Nathan,Barnes,26,Female,USA,Florida,West Brandon,Standard,20-10-2024,TRUE,9.29,Desktop,2,47:03.8
user_09414,mcdonaldkeith@example.net,James,Dillon,39,Male,USA,Tennessee,North Dennischester,Standard,15-11-2023,TRUE,20.85,Tablet,2,56:11.3
user_09415,coreyhernandez@example.net,Seth,Mcgrath,42,Male,Canada,Nova Scotia,Doyleshire,Premium,10-01-2025,TRUE,42.3,Mobile,1,19:36.4
user_09416,amandaanthony@example.net,Amy,Davis,26,Female,USA,Massachusetts,Lake Sean,Premium,04-12-2022,TRUE,6.79,Laptop,4,46:04.8
user_09417,pmoses@example.org,Troy,Phillips,38,Female,Canada,Alberta,Valdezville,Standard,18-02-2025,TRUE,,Mobile,2,52:50.0
user_09418,lward@example.net,Jesse,Green,32,Male,USA,New Jersey,Melissaton,Basic,06-12-2023,TRUE,21.56,Laptop,4,35:23.0
user_09419,tmiller@example.org,Kayla,Black,,Male,Canada,Saskatchewan,Crystalfurt,Basic,10-04-2024,FALSE,56.85,Desktop,,04:06.4
user_09420,kwilliams@example.net,Steve,Morales,12,Female,USA,Massachusetts,Harrymouth,Basic,01-12-2024,FALSE,4.43,Desktop,3,12:54.1
user_09421,laura15@example.net,Curtis,Brooks,37,Male,USA,Wisconsin,Scottton,Standard,10-07-2025,TRUE,2.1,Desktop,,55:56.7
user_09422,markarmstrong@example.net,Steven,Johnson,37,Male,USA,Massachusetts,Mooreshire,Basic,25-09-2023,TRUE,,Tablet,2,38:55.1
user_09423,penasusan@example.net,Brian,Taylor,18,Female,Canada,Alberta,Port Beth,Standard,24-10-2024,TRUE,10.62,Laptop,1,22:37.1
user_09424,billyrojas@example.com,Darren,Martinez,36,Male,USA,Tennessee,Mclaughlinmouth,Standard,04-05-2025,TRUE,,Gaming Console,3,58:07.1
user_09425,taylormiranda@example.org,Richard,Romero,34,Male,USA,New Jersey,Lake Megan,Premium,21-07-2024,TRUE,6.83,Smart TV,2,59:34.6
user_09426,amanda09@example.com,Michelle,Larson,36,Male,USA,Tennessee,North Donald,Premium,31-03-2025,FALSE,18.07,Tablet,1,34:01.9
